id,name__sv,name__it,name__fr,name__en,name,wikipedia__sv,gender,birth_date,given_name,identifier__Riksdagen,original_wikiname,name__nl,name__de,wikipedia__commons,wikipedia__en,image,name__nb,name__uk,name__da,name__nn,name__fi,name__pl,name__pt,name__ru,wikipedia__da,wikipedia__fi,wikipedia__no,wikipedia__pl,wikipedia__pt,wikipedia__ru,wikipedia__simple,wikipedia__uk,identifier__VIAF,identifier__SELIBR,name__es,wikipedia__de,identifier__freebase,name__sco,name__id,wikipedia__fr,wikipedia__id,wikipedia__sco,identifier__ISNI,identifier__LCAuth,family_name,name__mg,wikipedia__mg,name__af,name__an,name__ar,name__az,name__be,name__bg,name__bn,name__br,name__bs,name__ca,name__cs,name__de_ch,name__el,name__en_ca,name__en_gb,name__eo,name__et,name__gl,name__he,name__hi,name__hu,name__io,name__is,name__ja,name__ka,name__ko,name__la,name__lb,name__lt,name__lv,name__mn,name__mr,name__ms,name__oc,name__pt_br,name__qu,name__se,name__sq,name__sr,name__sw,name__tr,name__vi,name__yo,name__zh,name__hr,name__fa,name__fo,wikipedia__af,wikipedia__an,wikipedia__ar,wikipedia__az,wikipedia__be,wikipedia__bg,wikipedia__bn,wikipedia__br,wikipedia__bs,wikipedia__ca,wikipedia__cs,wikipedia__el,wikipedia__enwikiquote,wikipedia__eo,wikipedia__es,wikipedia__et,wikipedia__fa,wikipedia__fiwikiquote,wikipedia__fo,wikipedia__frwikiquote,wikipedia__gl,wikipedia__he,wikipedia__hi,wikipedia__hr,wikipedia__hu,wikipedia__io,wikipedia__is,wikipedia__it,wikipedia__ja,wikipedia__ka,wikipedia__ko,wikipedia__la,wikipedia__lb,wikipedia__lt,wikipedia__lv,wikipedia__mn,wikipedia__mr,wikipedia__ms,wikipedia__nl,wikipedia__nn,wikipedia__oc,wikipedia__qu,wikipedia__se,wikipedia__sq,wikipedia__sr,wikipedia__svwikiquote,wikipedia__sw,wikipedia__tr,wikipedia__vi,wikipedia__yo,wikipedia__zh,identifier__GND,identifier__SUDOC,identifier__IMDB,identifier__Munzinger,identifier__parlement,name__be_tarask,wikipedia__be_x_old,website,name__ro,wikipedia__ro,identifier__EuroparlMEP,name__nds,name__vmf,name__ku_arab,name__ku_latn,name__ku,wikipedia__ku,name__fit,name__ta,name__sh,name__mk,name__hy,name__ur,wikipedia__cswikiquote,wikipedia__hy,wikipedia__sh,wikipedia__ta,wikipedia__ur,facebook,name__gsw,twitter,identifier__BIBSYS,identifier__BNF,name__ie,wikipedia__ie,name__ast,name__bar,name__co,name__cy,name__eu,name__fur,name__ga,name__gd,name__li,name__lij,name__lmo,name__nap,name__nds_nl,name__pcd,name__pms,name__rm,name__sc,name__scn,name__sk,name__sl,name__vec,name__vls,name__wa,identifier__FAST,identifier__PACE,identifier__NTA,name__th,wikipedia__th,identifier__GTAA,death_date,identifier__OLID,wikipedia__nds,wikipedia__etwikiquote,wikipedia__bswikiquote,wikipedia__ga,wikipedia__nowikiquote,wikipedia__svwikinews,identifier__NNDB,name__sah,wikipedia__sah,name__zh_hans,name__zh_hant,name__zh_hk,name__zh_cn,name__zh_sg,name__zh_tw,wikipedia__sk
Q5561846,Metin Ataseven,,Metin Ataseven,Metin Ataseven,Metin Ataseven,Metin Ataseven,male,1972,Metin,0135054091316,Metin Ataseven,Metin Ataseven,,,Metin Ataseven,https://upload.wikimedia.org/wikipedia/commons/8/89/Metin_Ataseven.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Metin Ataseven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6198899,Michael Svensson,,Michael Svensson,Michael Svensson,Michael Svensson,Michael Svensson (politiker),male,1957,Michael,0381918573217,Michael Svensson (politiker),,,,,https://upload.wikimedia.org/wikipedia/commons/2/25/Michael_Svensson.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Svensson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6068516,Patrick Reslow,,Patrick Reslow,Patrick Reslow,Patrick Reslow,Patrick Reslow,male,1970-05-28,Patrick,0545733815610,Patrick Reslow,Patrick Reslow,Patrick Reslow,,,,Patrick Reslow,,Patrick Reslow,Patrick Reslow,Patrick Reslow,,,,,,,,,,,,,,,,,,,,,,,,,,,Patrick Reslow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Patrick Reslow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6228063,Peder Wachtmeister,,Peder Wachtmeister,Peder Wachtmeister,Peder Wachtmeister,Peder Wachtmeister,male,1945-08-09,Peder,0661283223209,Peder Wachtmeister,Peder Wachtmeister,Peder Wachtmeister,,,https://upload.wikimedia.org/wikipedia/commons/c/c9/Peder_Wachtmeister.jpg,,,,,,Peder Wachtmeister,,,,,,Peder Wachtmeister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Peder Wachtmeister,Peder Wachtmeister,23202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4952231,Pia Hallström,,Pia Hallström,Pia Hallström,Pia Hallström,Pia Hallström,female,1961-09-23,Pia,0190560012714,Pia Hallström,Pia Hallström,Pia Hallström,,,"https://upload.wikimedia.org/wikipedia/commons/9/9f/Pia_Hallström,_2014.jpg",,,,,,,,,,,,,,,,,,,Pia Hallström,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pia Hallström,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5780876,Pontus Haag,Pontus Haag,Pontus Haag,Pontus Haag,Pontus Haag,Pontus Haag,male,1983-02-19,Pontus,0350758939722,Pontus Haag,,,Category:Pontus Haag,,https://upload.wikimedia.org/wikipedia/commons/d/d3/Pontus_Haag.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4973765,Saila Quicklund,,Saila Quicklund,Saila Quicklund,Saila Quicklund,Saila Quicklund,female,1961-10-31,Saila,0519740099915,Saila Quicklund,Saila Quicklund,,,,,Saila Quicklund,,,,,,,,,,Saila Quicklund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5602080,Stefan Caplan,Stefan Caplan,Stefan Caplan,Stefan Caplan,Stefan Caplan,Stefan Caplan,male,1965,Stefan,0409551181119,Stefan Caplan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4951850,Susanna Haby,,Susanna Haby,Susanna Haby,Susanna Haby,Susanna Haby,female,1957,Susanna,08188046917,Susanna Haby,Susanna Haby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4609816,Sven-Erik Bucht,,Sven-Erik Bucht,Sven-Erik Bucht,Sven-Erik Bucht,Sven-Erik Bucht,male,1954-12-28,Sven,0781357446917,Sven-Erik Bucht,Sven-Erik Bucht,,Category:Sven-Erik Bucht,Sven-Erik Bucht,https://upload.wikimedia.org/wikipedia/commons/f/f9/Socialdemokrat.Sven-Erik_Bucht_1c301_5927.jpg,Sven-Erik Bucht,,,,Sven-Erik Bucht,,Sven-Erik Bucht,,,Sven-Erik Bucht,Sven-Erik Bucht,,Sven-Erik Bucht,,,,,,,,,,,Sven-Erik Bucht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4962466,Teres Lindberg,,Teres Lindberg,Teres Lindberg,Teres Lindberg,Teres Lindberg,female,1974-11-19,,0559925283228,Teres Lindberg,Teres Lindberg,,,,,Teres Lindberg,,,,,,,,,,Teres Lindberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5731042,Thomas Finnborg,Thomas Finnborg,Thomas Finnborg,Thomas Finnborg,Thomas Finnborg,Thomas Finnborg,male,1954,Thomas,0861447317415,Thomas Finnborg,,,,,https://upload.wikimedia.org/wikipedia/commons/2/23/Thomas_Finnborg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6012202,Ulrik Nilsson,,Ulrik Nilsson,Ulrik Nilsson,Ulrik Nilsson,Ulrik Nilsson,male,1963,Ulrik,0410640630411,Ulrik Nilsson,,,,,https://upload.wikimedia.org/wikipedia/commons/f/f3/Ulrik_Nilsson.ogv,,,,,,,,,,,,,,,,,295024412,,,,,,,,,,,,Nilsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4943175,Åsa Coenraads,,Åsa Coenraads,Åsa Coenraads,Åsa Coenraads,Åsa Coenraads,female,1978-04-06,Åsa,0564126739422,Åsa Coenraads,Åsa Coenraads,,,,https://upload.wikimedia.org/wikipedia/commons/0/04/Åsa_Coenraads.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4984640,Jessika Vilhelmsson,,Jessika Vilhelmsson,Jessika Vilhelmsson,Jessika Vilhelmsson,Jessika Roswall,female,1972-12-18,Jessika,0718034011110,Jessika Roswall,Jessika Vilhelmsson,,,,https://upload.wikimedia.org/wikipedia/commons/a/a6/Jessika_Vilhelmsson.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4118653,Abir Al-Sahlani,,Abir Al-Sahlani,Abir Al-Sahlani,Abir Al-Sahlani,Abir Al-Sahlani,female,1976-05-18,Abir,0895706637124,Abir Al-Sahlani,Abir Al-Sahlani,Abir Al-Sahlani,,Abir Al-Sahlani,https://upload.wikimedia.org/wikipedia/commons/7/7b/Abir_Al-Sahlani.png,,,,,,,,,,,,,,,,,,,Abir Al-Sahlani,,,,,,,,,,,,,,,عبير السهلاني,,,,,,,,,,,,,,,,,,Abir Al-Sahlani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,عبير السهلاني,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4941553,Agneta Börjesson,,Agneta Börjesson,Agneta Börjesson,Agneta Börjesson,Agneta Börjesson,female,1957,Agneta,0139948283718,Agneta Börjesson,Agneta Börjesson,,,,https://upload.wikimedia.org/wikipedia/commons/3/33/Agneta_Börjesson.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4964320,Agneta Luttropp,Agneta Luttropp,Agneta Luttropp,Agneta Luttropp,Agneta Luttropp,Agneta Luttropp,female,1945,Agneta,0919433006307,Agneta Luttropp,Agneta Luttropp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5543999,Anders Ahlgren,,Anders Ahlgren,Anders Ahlgren,Anders Ahlgren,Anders Ahlgren (politiker),male,1952-10-23,Anders,0920966427818,Anders Ahlgren (politiker),,,Category:Anders Ahlgren,,https://upload.wikimedia.org/wikipedia/commons/a/ad/Anders_Ahlgren.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ahlgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4753774,Anders Flanking,,Anders Flanking,Anders Flanking,Anders Flanking,Anders Flanking,male,1957-10-04,Anders,082878762718,Anders Flanking,Anders Flanking,Anders Flanking,,Anders Flanking,https://upload.wikimedia.org/wikipedia/commons/4/49/Anders_Flanking.jpg,Anders Flanking,,Anders Flanking,Anders Flanking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5891398,Anders W. Jonsson,,Anders W. Jonsson,Anders W. Jonsson,Anders W. Jonsson,Anders W. Jonsson,male,1961,Anders,0229760896014,Anders W. Jonsson,,,Category:Anders W. Jonsson,,https://upload.wikimedia.org/wikipedia/commons/b/b4/Anders-W-Jonsson-webb-110.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jonsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6930975,Anna Hagwall,,Anna Hagwall,Anna Hagwall,Anna Hagwall,Anna Hagwall,female,1953-01-19,Anna,0105126451619,Anna Hagwall,Anna Hagwall,Anna Hagwall,,Anna Hagwall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4980135,Anna Steele,Anna Steele,Anna Steele,Anna Steele,Anna Steele,Anna Steele,female,1959-11-01,Anna,0437269990517,Anna Steele,Anna Steele,Anna Steele,,,https://upload.wikimedia.org/wikipedia/commons/f/f9/Anna_Steele_01.jpg,Anna Steele,,Anna Steele,Anna Steele,Anna Steele,,,,,,,,,,,,,,,,,,,,,,,,,,,Anna Steele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anna Steele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4962191,Annika Lillemets,,Annika Lillemets,Annika Lillemets,Annika Lillemets,Annika Lillemets,female,1962,Annika,0172220256016,Annika Lillemets,Annika Lillemets,,Category:Annika Lillemets,,https://upload.wikimedia.org/wikipedia/commons/2/23/Annika_Lillemets_(9622545154).jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3430804,Bengt Berg,,Bengt Berg,Bengt Berg,Bengt Berg,Bengt Berg (poet),male,1946-06-15,Bengt,0188653245302,Bengt Berg (poet),Bengt Berg,,Category:Bengt Berg (poet),,https://upload.wikimedia.org/wikipedia/commons/c/cc/Bengt_Berg_(poet).jpg,Bengt Berg,,Bengt Berg,Bengt Berg,,,,,Bengt Berg,,Bengt Berg (dikter),,,,,,29501725,,,,,,,,,,,,Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,060846933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4919772,Björn Söder,,Björn Söder,Björn Söder,Björn Söder,Björn Söder,male,1976-01-03,Björn,0452755722723,Björn Söder,Björn Söder,Björn Söder,,Björn Söder,https://upload.wikimedia.org/wikipedia/commons/b/ba/Björn_Söder.jpg,Björn Söder,,,,,,,,,,Björn Söder,,,,,,,,Björn Söder,,,,,,,,,,,Björn Söder,Björn Söder,,,,,,,,,,,,,,,,,,,,,Björn Söder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4988712,Carina Herrstedt,,Carina Herrstedt,Carina Herrstedt,Carina Herrstedt,Carina Herrstedt,female,1971,Carina,0603753860213,Carina Herrstedt,Carina Herrstedt,Carina Herrstedt,,Carina Herrstedt,,Carina Herrstedt,,Carina Herrstedt,Carina Herrstedt,Carina Herrstedt,,,,,,,,,,,,,,Carina Herrstedt,,,,,,,,,,,,,Carina Herrstedt,,,,,,,,,,,,,,,,,,,,Carina Herrstedt,,,,,,,,,,,,,,,,Carina Herrstedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4955459,Christina Höj Larsen,,Christina Höj Larsen,Christina Höj Larsen,Christina Höj Larsen,Christina Höj Larsen,female,1971-08-26,Christina,0521844714515,Christina Höj Larsen,Christina Höj Larsen,,,,https://upload.wikimedia.org/wikipedia/commons/f/ff/Christina_Höj_Larsen_2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5969249,David Lång,,David Lång,David Lång,David Lång,David Lång,male,1972-11-14,David,0494054455310,David Lång,David Lång,David Lång,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5928457,Emil Källström,,Emil Källström,Emil Källström,Emil Källström,Emil Källström,male,1987-01-23,Emil,0313210809828,Emil Källström,Emil Källström,,Category:Emil Källström,Emil Källström,https://upload.wikimedia.org/wikipedia/commons/c/cf/Emil_Källström_(cropped).jpg,,,,,,,,,,,,,,,,,308301295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3675520,Fredrik Malm,,Fredrik Malm,Fredrik Malm,Fredrik Malm,Fredrik Malm,male,1977-05-02,Fredrik,0766496753128,Fredrik Malm,Fredrik Malm,Fredrik Malm,,Fredrik Malm,https://upload.wikimedia.org/wikipedia/commons/1/11/Fredrik_Malm_01.JPG,Fredrik Malm,,Fredrik Malm,Fredrik Malm,,,,,,,,,,,,,,,Fredrik Malm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fredrik Malm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,فرەدرک مالم,Fredrik Malm,Fredrik Malm,Fredrik Malm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5954984,Göran Lindell,,Göran Lindell,Göran Lindell,Göran Lindell,Göran Lindell,male,1954-02-09,Göran,0397377293714,Göran Lindell,,,Category:Göran Lindell (politician),,https://upload.wikimedia.org/wikipedia/commons/f/f7/Göran_Lindell.JPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4962331,Helena Lindahl,Helena Lindahl,Helena Lindahl,Helena Lindahl,Helena Lindahl,Helena Lindahl,female,1972-07-01,Helena,084624777218,Helena Lindahl,Helena Lindahl,,Category:Helena Lindahl,,https://upload.wikimedia.org/wikipedia/commons/2/28/Helena_Lindahl.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5898640,Ismail Kamil,,Ismail Kamil,Ismail Kamil,Ismail Kamil,Ismail Kamil,male,1955-02-05,Ismail,0454447556218,Ismail Kamil,Ismail Kamil,Ismail Kamil,,,,Ismail Kamil,,Ismail Kamil,Ismail Kamil,Ismail Kamil,,,,,,,,,,,,,,,,,,,,,,,,,,,Ismail Kamil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ismail Kamil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
