id,name__en,name,image,gender,identifier__ISNI,identifier__VIAF,identifier__GND,identifier__LCAuth,identifier__BNF,identifier__SUDOC,identifier__IMDB,identifier__NLA,birth_date,death_date,identifier__freebase,given_name,identifier__NTA,identifier__Muzinger,website,identifier__CiNii,identifier__NDL,birth_name,family_name,identifier__UScongress,wikipedia__en,identifier__NNDB,identifier__Munzinger,name__nb,name__it,name__de,name__nl,name__af,name__ar,name__bcl,name__bg,name__br,name__ca,name__ceb,name__cs,name__da,name__eo,name__es,name__et,name__eu,name__fa,name__fi,name__fo,name__fr,name__gl,name__he,name__hu,name__id,name__ilo,name__io,name__ja,name__ko,name__la,name__mr,name__ms,name__oc,name__pag,name__pam,name__pl,name__pt,name__ru,name__sk,name__sv,name__ta,name__th,name__tl,name__tr,name__uk,name__vi,name__war,name__zh,name__sr,name__jv,name__hr,name__de_ch,name__el,name__en_ca,name__en_gb,name__mg,name__pt_br,name__yue,name__nan,name__hy,name__arz,name__lv,name__sh,name__cbk_zam,name__nn,name__kk,name__lb,name__zh_yue,wikipedia__af,wikipedia__ar,wikipedia__arz,wikipedia__bcl,wikipedia__bg,wikipedia__br,wikipedia__ca,wikipedia__cbk_zam,wikipedia__ceb,wikipedia__commons,wikipedia__cs,wikipedia__cswikiquote,wikipedia__da,wikipedia__de,wikipedia__dewikiquote,wikipedia__el,wikipedia__enwikiquote,wikipedia__enwikisource,wikipedia__eo,wikipedia__es,wikipedia__eswikiquote,wikipedia__et,wikipedia__eu,wikipedia__fa,wikipedia__fi,wikipedia__fo,wikipedia__fr,wikipedia__gl,wikipedia__he,wikipedia__hr,wikipedia__hu,wikipedia__hy,wikipedia__id,wikipedia__ilo,wikipedia__io,wikipedia__it,wikipedia__ja,wikipedia__jv,wikipedia__kk,wikipedia__ko,wikipedia__la,wikipedia__lb,wikipedia__lv,wikipedia__mg,wikipedia__mr,wikipedia__ms,wikipedia__nl,wikipedia__no,wikipedia__oc,wikipedia__pag,wikipedia__pam,wikipedia__pl,wikipedia__pt,wikipedia__ru,wikipedia__sh,wikipedia__simple,wikipedia__sk,wikipedia__sr,wikipedia__sv,wikipedia__ta,wikipedia__th,wikipedia__tl,wikipedia__tr,wikipedia__uk,wikipedia__vi,wikipedia__war,wikipedia__zh_min_nan,wikipedia__zh_yue,wikipedia__zh,name__zh_hans,name__zh_hant,name__zh_hk,name__zh_cn,name__zh_sg,name__zh_tw,name__sw,name__bn,name__ia,name__mk,name__yo,name__ka,name__lt,name__qu,name__ro,wikipedia__bn,wikipedia__ia,wikipedia__ka,wikipedia__lt,wikipedia__mk,wikipedia__qu,wikipedia__ro,wikipedia__sw,wikipedia__yo,name__be,name__zh_mo,name__zh_my,name__simple,wikipedia__be,wikipedia__plwikiquote,name__ml,name__gsw,name__co,name__fy,name__haw,name__is,name__ksh,name__nds,name__pap,name__pdc,name__pih,name__pms,name__scn,name__sco,name__sc,wikipedia__als,wikipedia__bgwikiquote,wikipedia__co,wikipedia__fy,wikipedia__haw,wikipedia__is,wikipedia__ksh,wikipedia__ml,wikipedia__nds,wikipedia__nn,wikipedia__pap,wikipedia__pdc,wikipedia__pih,wikipedia__pms,wikipedia__scn,wikipedia__sco,wikipedia__sc,name__uz,name__ga,name__az,name__an,name__lmo,name__nds_nl,name__sl,name__sq,name__wa,wikipedia__az,wikipedia__ga,wikipedia__itwikiquote,wikipedia__uz,wikipedia__eswikisource,name__pa,wikipedia__pa,name__be_tarask,wikipedia__be_x_old
Q6112361,Jack Enrile,Jack Enrile,,male,,,,,,,,,1958-07-16,,,Juan,,,,,,,,,"Juan Ponce Enrile, Jr.",,,,,Juan Ponce Enrile junior,Juan Ponce Enrile jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,傑克˙茵里禮,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juan Ponce Enrile junior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juan Ponce Enrile jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6153693,Janette Garin,Janette Garin,,female,,,,,,,,,1972-12-11,,,Janette,,,,,,,,,Janette Garin,,,,,Janette Garin,Janette Garin,,,,,,,,,,,Janette Garin,,,,,,Janette Garin,,,,,,,,,,,,,,,,,,,,,,Janette Garin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Janette Garin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6188132,Jesus Crispin Remulla,Jesus Crispin Remulla,,male,,,,,,,,,1961-03-31,,,Jesus,,,,,,,,,Jesus Crispin Remulla,,,,,Jesus Crispin Remulla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jesus Crispin Remulla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jesus Crispin Remulla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6210931,Joe Lingad,Joe Lingad,,male,,,,,,,,,1914-11-24,1980-12-16,,Joe,,,,,,,,,José B. Lingad,,,,,Joe Lingad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6214074,Joel Virador,Joel Virador,,male,,,,,,,,,1967-03-05,,,Joel,,,,,,,,,Joel Virador,,,,,Joel Virador,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Joel Virador,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Joel Virador,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6279242,Jose Aquino II,Jose Aquino II,,male,,,,,,,,,1956-03-18,,,Jose,,,,,,,,,Jose Aquino II,,,,,,Jose Aquino II,,,,,,,,,,,Jose Aquino II,,,,,,Jose Aquino II,,,,,,,,,,,,,,,,,,,,,,Jose Aquino II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jose Aquino II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6279292,Jose Calingasan,Jose Calingasan,,male,,,,,,,,,,,,Jose,,,,,,,,,Jose Calingasan,,,,,Jose Calingasan,Jose Calingasan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jose Calingasan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jose Calingasan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6279347,Jose E. Romero,Jose E. Romero,,male,,115038885,,,,,,,1897-03-03,,,Jose,,,,,,,,,Jose E. Romero,,,,,,Jose Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jose Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6279353,Jose Emmanuel Carlos,Jose Emmanuel Carlos,,male,,,,,,,,,1957-12-25,,,Jose,,,,,,,,,Jose Emmanuel Carlos,,,,,Jose Emmanuel Carlos,Jose Emmanuel Carlos,,,,,,,,,,,,,,,,,Jose Emmanuel Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6282903,Joseph Emilio Abaya,Joseph Emilio Abaya,,male,,,,,,,,,1966-05-28,,,Joseph,,,,,,,,,Joseph Emilio Abaya,,,,,Joseph Emilio Abaya,Joseph Emilio Abaya,,,,,,,,,,,Joseph Emilio Abaya,,,,,,Joseph Emilio Abaya,,,,,,,,,,,,,,,,,,,,,,Joseph Emilio Abaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Joseph Emilio Abaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6296831,Jovito Palparan,Jovito Palparan,,male,,,,,,,,,1950-09-11,,,,,,,,,,,,Jovito Palparan,,,Jovito Palparan,,Jovito Palparan,Jovito Palparan,,,,,,,,,Jovito Palparan,,Jovito Palparan,,,,,,Jovito Palparan,,,,,,,,,,,,,,,,,,,Jovito Palparan,,,,,,,,,,,,,,,,,,,,,,,,,Jovito Palparan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6299110,Juan Cailles,Juan Cailles,,male,,,,,,,,,1871-11-10,1951-06-21,,Juan,,,,,,,,,Juan Cailles,,,,,Juan Cailles,Juan Cailles,,,Juan Cailles,,,,,,,,Juan Cailles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juan Cailles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6304623,Judy Syjuco,Judy Syjuco,,female,,,,,,,,,,,,Judy,,,,,,,,,Judy Syjuco,,,,,Judy Syjuco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Judy Syjuco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Judy Syjuco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6309447,Julio Nalundasan,Julio Nalundasan,,male,,288914377,,,,,,,1894-01-01,1935-09-20,,Julio,,,,,,,,,Julio Nalundasan,,,,,Julio Nalundasan,,,,,,,,,,,,Julio Nalundasan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6318424,Justiniano Montano,Justiniano Montano,,male,,,,,,,,,1905-09-05,2005-03-31,,,,,,,,,,,Justiniano Montano,,,,,Justiniano Montano,Justiniano Montano,,,,,,,,,,,Justiniano Montano,,,,,,,,,,,,,,,,,,,,,,,,,,,,Justiniano Montano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Justiniano Montano,,,,,,,,,,,,,,,Justiniano Montano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6349093,Kaka Bag-ao,Kaka Bag-ao,,female,,,,,,,,,1969-07-03,,,,,,,,,,,,Kaka Bag-ao,,,,,,Kaka Bag-ao,,,,,,,,,,,Kaka Bag-ao,,,,,,Kaka Bag-ao,,,,,,,,,,,,,,,,,,,,,,Arlene Bag-ao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arlene Bag-ao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6487031,Lani Cayetano,Lani Cayetano,,female,,,,,,,,,1981-12-11,,,,,,,,,,,,Lani Cayetano,,,,Lani Cayetano,Lani Cayetano,Lani Cayetano,,,,,,,,,,,Lani Cayetano,,,,,,Lani Cayetano,,,,,,,,,,,,,,,,,Лани Кайетано,,,,,,,,,,,,,,,Λάνι Καγιετάνο,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6527266,Leovigildo Banaag,Leovigildo Banaag,,male,,,,,,,,,1943-12-31,2011-01-06,,,,,,,,,,,Leovigildo Banaag,,,,Leovigildo Banaag,,,,,,,,,,,,,Leovigildo Banaag,,,,,,Leovigildo Banaag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6659933,Liwayway Vinzons-Chato,Liwayway Vinzons-Chato,,female,,,,,,,,,1945-12-31,,,,,,,,,,,,Liwayway Vinzons-Chato,,,,,,,,,,,,,,,,,,,,,,,Liwayway Vinzons-Chato,,,,,,,,,,,,,,,,,,,,,,Liwayway Vinzons-Chato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Liwayway Vinzons-Chato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6678907,Lord Allan Jay Velasco,Lord Allan Jay Velasco,,male,,,,,,,,,1977-11-09,,,Allan,,,,,,,,,Lord Allan Jay Velasco,,,,,Lord Allan Jay Velasco,,,,,,,,,,,,,,,,,,Lord Allan Jay Velasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6680843,Lorenzo Teves,Lorenzo Teves,,male,,,,,,,,,1918-04-29,2001-08-18,,Lorenzo,,,,,,,,,Lorenzo Teves,,,,,,Lorenzo Teves,,,,,,,,,,,Lorenzo Teves,,,,,,Lorenzo Teves,,,,,,,,,,,,,,,,,,,,,,Lorenzo Teves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lorenzo Teves,,,,,,,,,,,,,,,Lorenzo Teves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6681390,Lorna Silverio,Lorna Silverio,,female,,,,,,,,,1948-02-01,,,Lorna,,,,,,,,,Lorna Silverio,,,,,Lorna Silverio,,,,,,,,,,,,,,,,,,Lorna Silverio,,,,,,,,,,,,,,,,,,,,,,Lorna Silverio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lorna Silverio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6701198,Luis Villafuerte,Luis Villafuerte,,male,,,,,,,,,1935-08-29,,,Luis,,,,,,,,,Luis Villafuerte,,,,Luis Villafuerte,Luis Villafuerte,,,,,,,,,,,,Luis Villafuerte,,,,,,Luis Villafuerte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6706718,Luzviminda Ilagan,Luzviminda Ilagan,,female,,,,,,,,,,,,,,,,,,,,,Luzviminda Ilagan,,,,,Luzviminda Ilagan,,,,,,,,,,,,Luzviminda Ilagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Luzviminda Ilagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Luzviminda Ilagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6720649,Ma. Catalina Loreto-Go,Ma. Catalina Loreto-Go,,female,,,,,,,,,1962-02-05,,,,,,,,,,,,Ma. Catalina Loreto-Go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6732490,Magtanggol Gunigundo I,Magtanggol Gunigundo I,,male,,,,,,,,,1964-12-11,,,,,,,,,,,,Magtanggol Gunigundo I,,,,,,Magtanggol Gunigundo I,,,,,,,,,,,Magtanggol Gunigundo I,,,,,,,,,,,,,,,,,,,,,,,,,,,,Magtanggol Gunigundo II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Magtanggol Gunigundo II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6752707,Manuel Mamba,Manuel Mamba,,male,,,,,,,,,1958-08-19,,,Manuel,,,,,,,,,Manuel Mamba,,,,,Manuel Mamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manuel Mamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manuel Mamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6752959,Manuel Zamora,Manuel Zamora,,male,,,,,,,,,1950-11-16,,,Manuel,,,,,,,,,Manuel Zamora,,,,,Manuel Zamora,,,,,,,,,,,,,,,,,,Manuel Zamora,,,,,,,,,,,,,,,,,,,,,,Manuel Zamora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manuel Zamora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6756325,Marcelino Teodoro,Marcelino Teodoro,,male,,,,,,,,,1970-08-02,,,Marcelino,,,,,,,,,Marcelino Teodoro,,,,,Marcelino Teodoro,,,,,,,,,,,,,,,,,,Marcelino Teodoro,,,,,,,,,,,,,,,,,,,,,,Marcelino Teodoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marcelino Teodoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6761276,Maria Isabelle Climaco Salazar,Maria Isabelle Climaco Salazar,,female,,,,,,,,,1966-09-07,,,Maria,,,,,,,,,Maria Isabelle Climaco Salazar,,,,Maria Isabelle Climaco Salazar,Maria Isabelle Climaco Salazar,Maria Isabelle Climaco Salazar,,,,,,,,,,,Maria Isabelle Climaco Salazar,,,,,,Maria Isabelle Climaco Salazar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6761357,Maria Leonor Robredo,Maria Leonor Robredo,,female,,,,,,,,,1960-04-23,,,Maria,,,,,,,,,Leni Robredo,,,,Leni Robredo,Maria Leonor Robredo,,,,Maria Leonor Robredo,,,,,,,,Maria Leonor Robredo,,,,,,Maria Leonor Robredo,,,,,,,,,,,,,,,,,,,,,,Maria Leonor Robredo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leni Robredo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leni Robredo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6761644,Maria Valentina Plaza,Maria Valentina Plaza,,female,,,,,,,,,1967-06-01,,,Maria,,,,,,,,,Maria Valentina Plaza,,,,,Maria Valentina Plaza,,,,,,,,,,,,Maria Valentina Plaza,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maria Valentina Plaza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maria Valentina Plaza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6762385,Mariano Ponce,Mariano Ponce,,male,,75083757,,,,,,,1863-03-23,1918-05-23,,Mariano,,,,,,,,,Mariano Ponce,,,,,Mariano Ponce,Mariano Ponce,,,,,,,,,,,Mariano Ponce,,,,,,,,,,,,,,마리아노 폰세,,,,,,,,,,,,,,Mariano Ponce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,마리아노 폰세,,,,,,,Mariano Ponce,,,,,,,,,,,,,,,Mariano Ponce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6768452,Mark L. Mendoza,Mark L. Mendoza,,male,,,,,,,,,1973-08-28,,,Mark,,,,,,,,,Mark L. Mendoza,,,,,Mark L. Mendoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mark L. Mendoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mark L. Mendoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6832579,Michael Mastura,Michael Mastura,,male,,,,,,,,,,,,Michael,,,,,,,,,Michael Mastura,,,,,Michael Mastura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Michael Mastura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Michael Mastura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6844501,Miguel Cornejo,Miguel Cornejo,,male,,,,,,,,,1888-01-01,1984-01-01,,Miguel,,,,,,,,,Miguel Cornejo,,,,,Miguel Cornejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6846534,Mike Defensor,Mike Defensor,,male,,29464064,,,,,,,1969-06-30,,,Mike,,,,,,,,,Mike Defensor,,,,,Mike Defensor,Mike Defensor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Michael Defensor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Michael Defensor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
