id,name__no,name,wikipedia__no,name__nb,wikipedia__nb,name__nn,wikipedia__nn,name__en,wikipedia__en,image,gender,birth_date,given_name,identifier__freebase,twitter,identifier__VIAF,identifier__IMDB,identifier__GND,identifier__LCAuth,identifier__BIBSYS,facebook,identifier__ISNI,identifier__SUDOC,family_name,identifier__NNDB,identifier__Munzinger,identifier__GTAA,identifier__parlement,website,death_date,identifier__BNF,identifier__NTA,identifier__NDL,identifier__NLA,identifier__NSK,identifier__NPG,identifier__N6I,name__de,name__es,name__fr,name__nl,name__da,name__sv,wikipedia__da,wikipedia__de,name__pl,name__se,wikipedia__fr,wikipedia__pl,wikipedia__se,wikipedia__sv,name__ru,name__ro,name__fi,name__et,name__fo,name__cs,name__ja,name__he,name__uk,name__fa,wikipedia__cs,wikipedia__es,wikipedia__et,wikipedia__fa,wikipedia__fi,wikipedia__fo,wikipedia__he,wikipedia__ja,wikipedia__nl,wikipedia__ro,wikipedia__ru,wikipedia__uk,name__id,wikipedia__id,wikipedia__commons,name__ka,wikipedia__ka,name__la,wikipedia__la,name__it,wikipedia__it,wikipedia__nowikiquote,name__tr,wikipedia__tr,name__cy,name__en_gb,name__eo,name__gl,wikipedia__gl,name__ar,wikipedia__ar,name__is,name__qu,name__de_ch,name__en_ca,wikipedia__cswikiquote,wikipedia__is,wikipedia__plwikiquote,wikipedia__qu,name__ca,name__hr,name__lt,name__pt,name__sk,name__sl,name__kl,name__vi,wikipedia__vi,name__ur,wikipedia__ur,name__hu,name__el,name__ta,name__af,name__bn,name__br,name__lb,name__sr,name__be,name__zh,name__mr,name__lmo,name__ko,name__mk,name__nds,name__vmf,name__vls,name__pdc,name__gsw,wikipedia__af,wikipedia__be,wikipedia__bn,wikipedia__br,wikipedia__el,wikipedia__hu,wikipedia__ko,wikipedia__lb,wikipedia__lmo,wikipedia__lt,wikipedia__mr,wikipedia__pt,wikipedia__simple,wikipedia__sk,wikipedia__sr,wikipedia__ta,wikipedia__zh,name__an,name__bs,name__ceb,name__eu,name__ga,name__nds_nl,name__pms,name__sq,name__vec,name__wa,name__oc,name__ms,name__sw,name__bcl,name__be_tarask,name__io,name__kk,name__yo,name__lv,name__sh,name__ku,name__bg,name__pt_br,name__sco,name__ml,name__hi,name__az,name__ie,name__hy,wikipedia__an,wikipedia__az,wikipedia__bcl,wikipedia__be_x_old,wikipedia__bg,wikipedia__ca,wikipedia__dewikiquote,wikipedia__enwikiquote,wikipedia__eo,wikipedia__eu,wikipedia__ga,wikipedia__hi,wikipedia__ie,wikipedia__io,wikipedia__kk,wikipedia__ku,wikipedia__lv,wikipedia__ml,wikipedia__ms,wikipedia__oc,wikipedia__ruwikinews,wikipedia__sco,wikipedia__sh,wikipedia__sw,wikipedia__yo,name__zh_hans,name__zh_hant,name__zh_hk,name__zh_cn,name__zh_sg,name__zh_tw,wikipedia__nds,wikipedia__hy,name__sr_el,name__sr_ec,name__ia,name__tl,name__ku_arab,name__ku_latn,name__war,name__mg,name__ne,wikipedia__bs,wikipedia__cy,wikipedia__eswikiquote,wikipedia__hr,wikipedia__ia,wikipedia__mg,wikipedia__sl,wikipedia__slwikiquote,wikipedia__tl,wikipedia__war,wikipedia__enwikisource,name__szl,wikipedia__szl,wikipedia__bswikiquote,name__jv,name__my,name__te,name__zh_mo,name__zh_my,name__th,name__arz,wikipedia__arz,wikipedia__jv,wikipedia__my,wikipedia__ne,wikipedia__te,wikipedia__th,identifier__GNC,wikipedia__species,name__ast,name__bar,name__bm,name__co,name__de_at,name__frc,name__frp,name__fur,name__gd,name__jam,name__kab,name__kg,name__li,name__lij,name__min,name__nap,name__nrm,name__pap,name__pcd,name__prg,name__rgn,name__rm,name__sc,name__scn,name__vo,name__wo,name__zu,wikipedia__ast,original_wikiname,identifier__OLID,identifier__NLAtrove,identifier__FAST,identifier__Britannica,wikipedia__frwikiquote,wikipedia__nowikisource,name__new,name__sa,wikipedia__new,wikipedia__sa,name__diq,identifier__MusicBrainz,identifier__NKC,identifier__SFDb,identifier__TED,name__fit,name__vep,wikipedia__vep,wikipedia__nnwikiquote
Q1770894,,Petter Løvik,Petter Løvik,Petter Løvik,,Petter Løvik,Petter Løvik,Petter Løvik,Petter Løvik,,male,1949-07-11,Petter,,,223656225,,,,x90398464,,,,,,,,,,2007-12-03,,,,,,,,Petter Løvik,Petter Løvik,Petter Løvik,Petter Løvik,Petter Løvik,Petter Løvik,Petter Løvik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Petter Løvik,,,,,,,,,,,,,,,,,,,,,,,,,,Petter Løvik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Petter Løvik,,,,,,,,,,,,,,,,,,,
Q5653776,,Harald Haare,,,,,,Harald Haare,Harald Haare,,male,1883-04-03,Harald,,,,,,,,,,,,,,,,,1929-01-26,,,,,,,,Harald Haare,Harald Haare,Harald Haare,Harald Haare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harald Haare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harald Haare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harald Haare,,,,,,,,,,,,,,,,,,,
Q548491,,Nils Andresson Lavik,Nils Lavik,Nils Lavik,,Nils Lavik,Nils A. Lavik,Nils Andresson Lavik,Nils Lavik,,male,1884-01-08,Nils,,,52851683,,132515288,nb2009000374,,,,,,,,,,,1966-07-14,,,,,,,,Nils Lavik,Nils Andresson Lavik,Nils Andresson Lavik,Nils Andresson Lavik,Nils Lavik,Nils Lavik,,Nils Lavik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nils Andresson Lavik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nils Lavik,,,,,,,,,,,,,,,,,,,
Q4585404,,Johan Ernst Berg,Johan Ernst Berg,Johan Ernst Berg,,Johan Ernst Berg,Johan Ernst Berg,Johan Ernst Berg,Johan Ernst Berg,,male,1768,Johan,,,,,,,,,,,,,,,,,1828,,,,,,,,Johan Ernst Berg,,Johan Ernst Berg,Johan Ernst Berg,Johan Ernst Berg,Johan Ernst Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Johan Ernst Berg,,,,,,,,,,,,,,,,,,,
Q6513933,,Svein Roald Hansen,Svein Roald Hansen,Svein Roald Hansen,,Svein Roald Hansen,Svein Roald Hansen,Svein Roald Hansen,Svein Roald Hansen,https://upload.wikimedia.org/wikipedia/commons/3/37/Svein_Roald_Hansen_-_Arbeiderpartiet.jpg,male,1949-08-20,Svein,,,65362903,,,,,,,,,,,,,,,,,,,,,,Svein Roald Hansen,Svein Roald Hansen,Svein Roald Hansen,Svein Roald Hansen,Svein Roald Hansen,Svein Roald Hansen,Svein Roald Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Svein Roald Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Svein Roald Hansen,,,,,,,,,,,,,,,,,,,
Q7795640,,Thomes Thomesen,,,,,,Thomes Thomesen,Thomes Thomesen,,male,1816,,,,,,,,,,,,,,,,,,1887,,,,,,,,Thomes Thomesen,,Thomes Thomesen,Thomes Thomesen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomes Thomesen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomes Thomesen,,,,,,,,,,,,,,,,,,,
Q7083229,,Olav Totland,Olav Totland,Olav Totland,,,,Olav Totland,Olav Totland,,male,1904-09-11,Olav,,,,,,,,,,,,,,,,,1996-07-26,,,,,,,,Olav Totland,,Olav Totland,Olav Totland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Olav Totland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Olav Totland,,,,,,,,,,,,,,,,,,,
Q2448917,,Kjell Bondevik,Kjell Bondevik,Kjell Bondevik,,Kjell Bondevik,Kjell Bondevik,Kjell Bondevik,Kjell Bondevik,,male,1901-03-11,Kjell,/m/0b9px2,,264710002,,,,,,0000 0001 1463 3659,,,,,,,,1983-12-21,,,,,,,,Kjell Bondevik,Kjell Bondevik,Kjell Bondevik,Kjell Bondevik,Kjell Bondevik,Kjell Bondevik,,Kjell Bondevik,,,,,,Kjell Bondevik,Хьелль Бунневик,,,,,,,,,,,,,,,,,,,,"Бунневик, Хьелль",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kjell Bondevik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kjell Bondevik,,,101201,,,,,,,,,,,,,,,,
Q4569595,,Nikolai Astrup,Nikolai Astrup (politiker),Nikolai Astrup,,Nikolai Astrup,Nikolai E. Astrup,Nikolai Astrup,Nikolai Astrup (politician),https://upload.wikimedia.org/wikipedia/commons/0/07/Nikolai_astrup.jpg,male,1978-06-12,Nikolai,,,,,,,,,,,,,,,,,,,,,,,,,Nikolai Astrup,Nikolai Astrup,Nikolai Astrup,Nikolai Astrup,Nikolai Astrup,Nikolai Astrup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Category:Nikolai Astrup (politician),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nikolai Astrup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nikolai Astrup (politician),,,,,,,,,,,,,,,,,,,
Q5619552,,Gunvor Katharina Eker,Gunvor Katharina Eker,Gunvor Katharina Eker,,Gunvor Katharina Eker,Gunvor Katharina Eker,Gunvor Katharina Eker,Gunvor Katharina Eker,,female,1906-08-15,Gunvor,,,,,,,,,,,,,,,,,1980-07-22,,,,,,,,Gunvor Katharina Eker,,Gunvor Katharina Eker,Gunvor Katharina Eker,Gunvor Katharina Eker,Gunvor Katharina Eker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gunvor Katharina Eker,,,,,,,,,,,,,,,,,,,
Q317659,,Johan Nygaardsvold,Johan Nygaardsvold,Johan Nygaardsvold,,Johan Nygaardsvold,Johan Nygaardsvold,Johan Nygaardsvold,Johan Nygaardsvold,https://upload.wikimedia.org/wikipedia/commons/e/ee/Johan_Nygaardsvold_1934.jpeg,male,1879-03-13,Johan,/m/01cjdv,,15693519,,123997720,n83145906,x90063794,,0000 0000 2237 889X,,,,00000000870,,,,1952-09-09,,,,,,mp128778,,Johan Nygaardsvold,Johan Nygaardsvold,Johan Nygaardsvold,Johan Nygaardsvold,Johan Nygaardsvold,Johan Nygaardsvold,Johan Nygaardsvold,Johan Nygaardsvold,,Johan Nygaardsvold,Johan Nygaardsvold,,Johan Nygaardsvold,Johan Nygaardsvold,"Нюгорсвольд, Юхан",,Johan Nygaardsvold,,,Johan Nygaardsvold,,,,یوهان نیگورسول,Johan Nygaardsvold,Johan Nygaardsvold,,یوهان نیگورسول,Johan Nygaardsvold,,,,Johan Nygaardsvold,,"Нюгорсвольд, Юхан",,Johan Nygaardsvold,Johan Nygaardsvold,,,,,,Johan Nygaardsvold,Johan Nygaardsvold,,,,,,Johan Nygaardsvold,Johan Nygaardsvold,Johan Nygaardsvold,يوهان نيغورسفول,يوهان نيغورسفول,,,,,,,,,,,,Johan Nygaardsvold,,,,,,,,Johan Nygaardsvold,,,,,,,,,约翰·尼高斯沃尔,,,,,,,,,,,,,,,,,,,,,Johan Nygaardsvold,,,,,约翰·尼高斯沃尔,Johan Nygaardsvold,,,,,,,,,,Johan Nygaardsvold,,,,,Johan Nygaardsvold,,,,,,,,,,,,,,Johan Nygaardsvold,,,,,,,,Johan Nygaardsvold,,,,,Johan Nygaardsvold,,,,,,Johan Nygaardsvold,,,,,,约翰·尼高斯沃尔,約翰·尼高斯沃爾,約翰·尼高斯沃爾,约翰·尼高斯沃尔,约翰·尼高斯沃尔,約翰·尼高斯沃爾,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Johan Nygaardsvold,OL50872A,,115782,,,,,,,,,,,,,,,,
Q15229741,,Bengt Morten Wenstøb,Bengt Morten Wenstøb,Bengt Morten Wenstøb,,Bengt Morten Wenstøb,Bengt Morten Wenstøb,Bengt Morten Wenstøb,Bengt Morten Wenstøb,,male,1963-02-26,Bengt,,,,,,,,,,,,,,,,,,,,,,,,,Bengt Morten Wenstøb,Bengt Morten Wenstøb,Bengt Morten Wenstøb,Bengt Morten Wenstøb,Bengt Morten Wenstøb,,Bengt Morten Wenstøb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengt Morten Wenstøb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengt Morten Wenstøb,,,,,,,,,,,,,,,,,,,
Q446695,,Kristin Clemet,Kristin Clemet,Kristin Clemet,,Kristin Clemet,Kristin Clemet,Kristin Clemet,Kristin Clemet,https://upload.wikimedia.org/wikipedia/commons/6/6a/Kristin_Clemet.jpg,female,1957-04-20,Kristin,/m/06jww8,,24184051,nm2086401,,,x90616050,,,,,,,,,,,,,,,,,,Kristin Clemet,Kristin Clemet,Kristin Clemet,Kristin Clemet,Kristin Clemet,Kristin Clemet,Kristin Clemet,Kristin Clemet,,,Kristin Clemet,,,Kristin Clemet,,,,,,,,,,,,Kristin Clemet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kristin Clemet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kristin Clemet,,,,,,,,,,,,,,,,,,,
Q434994,,Kirsten Hansteen,Kirsten Hansteen,Kirsten Hansteen,,Kirsten Hansteen,Kirsten Hansteen,Kirsten Hansteen,Kirsten Hansteen,,female,1903-01-05,Kirsten,,,,,,,,,,,,,,,,,1974-11-17,,,,,,,,Kirsten Hansteen,Kirsten Hansteen,Kirsten Hansteen,Kirsten Hansteen,Kirsten Hansteen,Kirsten Hansteen,,Kirsten Hansteen,,,Kirsten Hansteen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kirsten Hansteen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kirsten Hansteen,,,,,,,,,,,,,,,,,,,
Q6419712,,Klara Amalie Skoglund,Klara Amalie Skoglund,Klara Amalie Skoglund,,Klara Amalie Skoglund,Klara Amalie Skoglund,Klara Amalie Skoglund,Klara Amalie Skoglund,,female,1891-09-22,Klara,,,,,,,,,,,,,,,,,1978-05-08,,,,,,,,Klara Amalie Skoglund,Klara Amalie Skoglund,Klara Amalie Skoglund,Klara Amalie Skoglund,Klara Amalie Skoglund,Klara Amalie Skoglund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Klara Amalie Skoglund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Klara Amalie Skoglund,,,,,,,,,,,,,,,,,,,
Q4591104,,Erling Sande,Erling Sande,Erling Sande,,Erling Sande,Erling Sande,Erling Sande,Erling Sande,https://upload.wikimedia.org/wikipedia/commons/3/3b/Erling_Sande.JPG,male,1979-11-08,Erling,,,,,,,,,,,,,,,,,,,,,,,,,Erling Sande,Erling Sande,Erling Sande,Erling Sande,Erling Sande,Erling Sande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Erling Sande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Erling Sande,,,,,,,,,,,,,,,,,,,
Q7532469,,Sivert Hanssen-Sunde,,,,,,Sivert Hanssen-Sunde,Sivert Hanssen-Sunde,,male,1842,Sivert,,,,,,,,,,,,,,,,,1923,,,,,,,,,,Sivert Hanssen-Sunde,Sivert Hanssen-Sunde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sivert Hanssen-Sunde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sivert Hanssen-Sunde,,,,,,,,,,,,,,,,,,,
Q6272257,,Jonas Schanche Kielland,Jonas Schanche Kielland,Jonas Schanche Kielland,,,,Jonas Schanche Kielland,Jonas Schanche Kielland,,male,1791-07-11,Jonas,,,,,,,,,,,,,,,,,1852-07-03,,,,,,,,Jonas Schanche Kielland,,Jonas Schanche Kielland,Jonas Schanche Kielland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jonas Schanche Kielland,,,,,,,,,,,,,,,,,,,
Q1079002,,Christian Birch-Reichenwald,Christian Birch-Reichenwald,Christian Birch-Reichenwald,,Christian Birch-Reichenwald,Christian Birch-Reichenwald,Christian Birch-Reichenwald,Christian Birch-Reichenwald,https://upload.wikimedia.org/wikipedia/commons/6/6d/Christian_Birch-Reichenwald_1891.jpg,male,1814-01-04,Christian,/m/0b9pdl,,,,,,,,,,,,,,,,1891-07-08,,,,,,,,Christian Birch-Reichenwald,Christian Birch-Reichenwald,Christian Birch-Reichenwald,Christian Birch-Reichenwald,Christian Birch-Reichenwald,Christian Birch-Reichenwald,Christian Birch-Reichenwald,Christian Birch-Reichenwald,,,,,,Christian Birch-Reichenwald,,,,,,,,,,,,Christian Birch-Reichenwald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Christian Birch-Reichenwald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Christian Birch-Reichenwald,,,,,,,,,,,,,,,,,,,
Q683650,,Svenn Stray,Svenn Stray,Svenn Stray,,Svenn Stray,Svenn Stray,Svenn Stray,Svenn Stray,https://upload.wikimedia.org/wikipedia/commons/1/1b/Sven_Stray_2009.jpg,male,1922-02-11,,/m/03cpkz5,,6213089,,,n79086010,x90135147,,,,,,,,,,2012-05-20,,,,,,,,Svenn Thorkild Stray,Svenn Stray,Svenn Stray,Svenn Stray,Svenn Stray,Svenn Stray,Svenn Stray,Svenn Thorkild Stray,Svenn Stray,,,Svenn Stray,,Svenn Stray,"Стрэй, Свен",,Svenn Stray,Svenn Stray,,,,,,,,,Svenn Stray,,Svenn Stray,,,,,,"Стрэй, Свен",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Svenn Stray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Svenn Stray,,,,,,,,,,,,,,,,,,,
Q6033510,,Ingvald Tøndel,Ingvald Tøndel,Ingvald Tøndel,,Ingvald Tøndel,,Ingvald Tøndel,Ingvald Tøndel,,male,1887-01-07,,,,,,,,,,,,,,,,,,1952-09-28,,,,,,,,Ingvald Tøndel,Ingvald Tøndel,Ingvald Tøndel,Ingvald Tøndel,Ingvald Tøndel,Ingvald Tøndel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ingvald Tøndel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ingvald Tøndel,,,,,,,,,,,,,,,,,,,
Q5619532,,Gunvald Engelstad,Gunvald Engelstad,Gunvald Engelstad,,Gunvald Engelstad,,Gunvald Engelstad,Gunvald Engelstad,,male,1900-05-10,,,,,,,,,,,,,,,,,,1972-09-18,,,,,,,,Gunvald Engelstad,,Gunvald Engelstad,Gunvald Engelstad,Gunvald Engelstad,Gunvald Engelstad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gunvald Engelstad,,,,,,,,,,,,,,,,,,,
Q4586292,,Arne Alsåker Spilde,Arne Alsåker Spilde,Arne Alsåker Spilde,,Arne Alsåker Spilde,Arne Alsåker Spilde,Arne Alsåker Spilde,Arne Alsåker Spilde,,male,1937-04-18,Arne,,,,,,,,,,,,,,,,,,,,,,,,,Arne Alsåker Spilde,,Arne Alsåker Spilde,Arne Alsåker Spilde,Arne Alsåker Spilde,Arne Alsåker Spilde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arne Alsåker Spilde,,,,,,,,,,,,,,,,,,,
